"Id","DateAware","DateSubmitted","DataBreachCause","DateStart","DateEnd","Name","CyberattackType","WashingtoniansAffected","IndustryType","BusinessType","InformationType","Year","WashingtoniansAffectedRange","BreachLifecycleRange","EntityState"
"9,678","2017 Feb 06 12:00:00 AM","2017 Feb 25 12:00:00 AM","Cyberattack","2016-02-26T00:00:00","2016-12-05T00:00:00","Vapour Organic Beauty, LLC","Malware","847","Business","Cosmetic","Name","2017","500-999","300-399",
"9,677","2017 Feb 06 12:00:00 AM","2017 Feb 25 12:00:00 AM","Cyberattack","2016-02-26T00:00:00","2016-12-05T00:00:00","Blue Mercury, Inc.","Malware","778","Business","Cosmetic","Other","2017","500-999","300-399",
"9,677","2017 Feb 06 12:00:00 AM","2017 Feb 25 12:00:00 AM","Cyberattack","2016-02-26T00:00:00","2016-12-05T00:00:00","Blue Mercury, Inc.","Malware","778","Business","Cosmetic","Financial & Banking Information","2017","500-999","300-399",
"9,677","2017 Feb 06 12:00:00 AM","2017 Feb 25 12:00:00 AM","Cyberattack","2016-02-26T00:00:00","2016-12-05T00:00:00","Blue Mercury, Inc.","Malware","778","Business","Cosmetic","Name","2017","500-999","300-399",
"9,676","2017 Feb 06 12:00:00 AM","2017 Feb 25 12:00:00 AM","Cyberattack","2016-02-26T00:00:00","2016-12-05T00:00:00","Nutrex Hawaii, Inc.","Malware","725","Business","Consumable","Other","2017","500-999","300-399",
"9,676","2017 Feb 06 12:00:00 AM","2017 Feb 25 12:00:00 AM","Cyberattack","2016-02-26T00:00:00","2016-12-05T00:00:00","Nutrex Hawaii, Inc.","Malware","725","Business","Consumable","Financial & Banking Information","2017","500-999","300-399",
"9,676","2017 Feb 06 12:00:00 AM","2017 Feb 25 12:00:00 AM","Cyberattack","2016-02-26T00:00:00","2016-12-05T00:00:00","Nutrex Hawaii, Inc.","Malware","725","Business","Consumable","Name","2017","500-999","300-399",
"9,675","2017 Feb 06 12:00:00 AM","2017 Feb 25 12:00:00 AM","Cyberattack","2016-02-26T00:00:00","2016-12-05T00:00:00","Alpha Industries","Malware","1013","Business","Clothing","Other","2017","1,000-9,999","300-399",
"9,675","2017 Feb 06 12:00:00 AM","2017 Feb 25 12:00:00 AM","Cyberattack","2016-02-26T00:00:00","2016-12-05T00:00:00","Alpha Industries","Malware","1013","Business","Clothing","Financial & Banking Information","2017","1,000-9,999","300-399",
"9,675","2017 Feb 06 12:00:00 AM","2017 Feb 25 12:00:00 AM","Cyberattack","2016-02-26T00:00:00","2016-12-05T00:00:00","Alpha Industries","Malware","1013","Business","Clothing","Name","2017","1,000-9,999","300-399",
"9,674","2017 Feb 06 12:00:00 AM","2017 Feb 25 12:00:00 AM","Cyberattack","2016-02-26T00:00:00","2016-12-05T00:00:00","New England Biolabs, Inc.","Malware","746","Business","Biotech","Other","2017","500-999","300-399",
"9,674","2017 Feb 06 12:00:00 AM","2017 Feb 25 12:00:00 AM","Cyberattack","2016-02-26T00:00:00","2016-12-05T00:00:00","New England Biolabs, Inc.","Malware","746","Business","Biotech","Financial & Banking Information","2017","500-999","300-399",
"9,674","2017 Feb 06 12:00:00 AM","2017 Feb 25 12:00:00 AM","Cyberattack","2016-02-26T00:00:00","2016-12-05T00:00:00","New England Biolabs, Inc.","Malware","746","Business","Biotech","Name","2017","500-999","300-399",
"9,672","2017 Jan 12 12:00:00 AM","2017 Feb 24 12:00:00 AM","Theft or Mistake","2017-01-12T00:00:00",,"Pasco Rentals, Inc.",,"6300","Business","Other","Other","2017","1,000-9,999","Unknown",
"9,672","2017 Jan 12 12:00:00 AM","2017 Feb 24 12:00:00 AM","Theft or Mistake","2017-01-12T00:00:00",,"Pasco Rentals, Inc.",,"6300","Business","Other","Driver's License or Washington ID Card Number","2017","1,000-9,999","Unknown",
"9,672","2017 Jan 12 12:00:00 AM","2017 Feb 24 12:00:00 AM","Theft or Mistake","2017-01-12T00:00:00",,"Pasco Rentals, Inc.",,"6300","Business","Other","Name","2017","1,000-9,999","Unknown",
"9,671","2017 Jan 05 12:00:00 AM","2017 Feb 24 12:00:00 AM","Cyberattack","2015-07-30T00:00:00","2016-12-14T00:00:00","Roberts Hawaii","Malware","1178","Business","Transportation","Other","2017","1,000-9,999","500+",
"9,671","2017 Jan 05 12:00:00 AM","2017 Feb 24 12:00:00 AM","Cyberattack","2015-07-30T00:00:00","2016-12-14T00:00:00","Roberts Hawaii","Malware","1178","Business","Transportation","Financial & Banking Information","2017","1,000-9,999","500+",
"9,671","2017 Jan 05 12:00:00 AM","2017 Feb 24 12:00:00 AM","Cyberattack","2015-07-30T00:00:00","2016-12-14T00:00:00","Roberts Hawaii","Malware","1178","Business","Transportation","Name","2017","1,000-9,999","500+",
"9,669","2017 Feb 06 12:00:00 AM","2017 Feb 24 12:00:00 AM","Cyberattack","2016-02-26T00:00:00","2016-12-05T00:00:00","Mrs Prindables","Malware","784","Business","Consumable","Other","2017","500-999","300-399",
"9,669","2017 Feb 06 12:00:00 AM","2017 Feb 24 12:00:00 AM","Cyberattack","2016-02-26T00:00:00","2016-12-05T00:00:00","Mrs Prindables","Malware","784","Business","Consumable","Financial & Banking Information","2017","500-999","300-399",
"9,669","2017 Feb 06 12:00:00 AM","2017 Feb 24 12:00:00 AM","Cyberattack","2016-02-26T00:00:00","2016-12-05T00:00:00","Mrs Prindables","Malware","784","Business","Consumable","Name","2017","500-999","300-399",
"9,668","2017 Feb 06 12:00:00 AM","2017 Feb 23 12:00:00 AM","Cyberattack","2013-06-01T00:00:00","2016-12-31T00:00:00","Abbott Nutrition","Malware","1819","Business","Consumable","Other","2017","1,000-9,999","500+",
"9,668","2017 Feb 06 12:00:00 AM","2017 Feb 23 12:00:00 AM","Cyberattack","2013-06-01T00:00:00","2016-12-31T00:00:00","Abbott Nutrition","Malware","1819","Business","Consumable","Financial & Banking Information","2017","1,000-9,999","500+",
"9,668","2017 Feb 06 12:00:00 AM","2017 Feb 23 12:00:00 AM","Cyberattack","2013-06-01T00:00:00","2016-12-31T00:00:00","Abbott Nutrition","Malware","1819","Business","Consumable","Name","2017","1,000-9,999","500+",
"9,667","2016 Nov 16 12:00:00 AM","2017 Feb 22 12:00:00 AM","Cyberattack","2016-04-24T00:00:00","2016-12-14T00:00:00","Intex Recreation Corp.","Malware","1547","Business","Manufacturing","Other","2017","1,000-9,999","200-299",
"9,667","2016 Nov 16 12:00:00 AM","2017 Feb 22 12:00:00 AM","Cyberattack","2016-04-24T00:00:00","2016-12-14T00:00:00","Intex Recreation Corp.","Malware","1547","Business","Manufacturing","Financial & Banking Information","2017","1,000-9,999","200-299",
"9,667","2016 Nov 16 12:00:00 AM","2017 Feb 22 12:00:00 AM","Cyberattack","2016-04-24T00:00:00","2016-12-14T00:00:00","Intex Recreation Corp.","Malware","1547","Business","Manufacturing","Name","2017","1,000-9,999","200-299",
"9,666","2017 Feb 06 12:00:00 AM","2017 Feb 22 12:00:00 AM","Unauthorized Access","2017-02-03T00:00:00","2017-02-06T00:00:00","InterMountain Management, LLC",,"558","Business","Hospitality","Other","2017","500-999","1-99",
"9,666","2017 Feb 06 12:00:00 AM","2017 Feb 22 12:00:00 AM","Unauthorized Access","2017-02-03T00:00:00","2017-02-06T00:00:00","InterMountain Management, LLC",,"558","Business","Hospitality","Social Security Number","2017","500-999","1-99",
"9,666","2017 Feb 06 12:00:00 AM","2017 Feb 22 12:00:00 AM","Unauthorized Access","2017-02-03T00:00:00","2017-02-06T00:00:00","InterMountain Management, LLC",,"558","Business","Hospitality","Name","2017","500-999","1-99",
"9,665","2017 Jan 09 12:00:00 AM","2017 Feb 08 12:00:00 AM","Unauthorized Access","2016-11-21T00:00:00","2016-11-21T00:00:00","The Boeing Company",,"7288","Business","Manufacturing","Other","2017","1,000-9,999","1-99",
"9,665","2017 Jan 09 12:00:00 AM","2017 Feb 08 12:00:00 AM","Unauthorized Access","2016-11-21T00:00:00","2016-11-21T00:00:00","The Boeing Company",,"7288","Business","Manufacturing","Full Date of Birth","2017","1,000-9,999","1-99",
"9,665","2017 Jan 09 12:00:00 AM","2017 Feb 08 12:00:00 AM","Unauthorized Access","2016-11-21T00:00:00","2016-11-21T00:00:00","The Boeing Company",,"7288","Business","Manufacturing","Social Security Number","2017","1,000-9,999","1-99",
"9,665","2017 Jan 09 12:00:00 AM","2017 Feb 08 12:00:00 AM","Unauthorized Access","2016-11-21T00:00:00","2016-11-21T00:00:00","The Boeing Company",,"7288","Business","Manufacturing","Name","2017","1,000-9,999","1-99",
"9,664","2016 Dec 23 12:00:00 AM","2017 Feb 03 12:00:00 AM","Unauthorized Access","2016-11-16T00:00:00","2016-11-16T00:00:00","Conover Capital Management, LLC and Conover Securities Corporation",,"1197","Finance",,"Other","2017","1,000-9,999","1-99",
"9,664","2016 Dec 23 12:00:00 AM","2017 Feb 03 12:00:00 AM","Unauthorized Access","2016-11-16T00:00:00","2016-11-16T00:00:00","Conover Capital Management, LLC and Conover Securities Corporation",,"1197","Finance",,"Driver's License or Washington ID Card Number","2017","1,000-9,999","1-99",
"9,664","2016 Dec 23 12:00:00 AM","2017 Feb 03 12:00:00 AM","Unauthorized Access","2016-11-16T00:00:00","2016-11-16T00:00:00","Conover Capital Management, LLC and Conover Securities Corporation",,"1197","Finance",,"Social Security Number","2017","1,000-9,999","1-99",
"9,664","2016 Dec 23 12:00:00 AM","2017 Feb 03 12:00:00 AM","Unauthorized Access","2016-11-16T00:00:00","2016-11-16T00:00:00","Conover Capital Management, LLC and Conover Securities Corporation",,"1197","Finance",,"Name","2017","1,000-9,999","1-99",
"9,662","2015 Dec 23 12:00:00 AM","2017 Jan 18 12:00:00 AM","Cyberattack",,,"CoPilot Provider Support Services, Inc.","Other","1522","Health",,"Other","2017","1,000-9,999","Unknown",
"9,662","2015 Dec 23 12:00:00 AM","2017 Jan 18 12:00:00 AM","Cyberattack",,,"CoPilot Provider Support Services, Inc.","Other","1522","Health",,"Health Insurance Policy or ID Number","2017","1,000-9,999","Unknown",
"9,662","2015 Dec 23 12:00:00 AM","2017 Jan 18 12:00:00 AM","Cyberattack",,,"CoPilot Provider Support Services, Inc.","Other","1522","Health",,"Full Date of Birth","2017","1,000-9,999","Unknown",
"9,662","2015 Dec 23 12:00:00 AM","2017 Jan 18 12:00:00 AM","Cyberattack",,,"CoPilot Provider Support Services, Inc.","Other","1522","Health",,"Social Security Number","2017","1,000-9,999","Unknown",
"9,662","2015 Dec 23 12:00:00 AM","2017 Jan 18 12:00:00 AM","Cyberattack",,,"CoPilot Provider Support Services, Inc.","Other","1522","Health",,"Name","2017","1,000-9,999","Unknown",
"9,661","2016 Nov 28 12:00:00 AM","2017 Jan 12 12:00:00 AM","Cyberattack","2016-05-02T00:00:00","2016-11-22T00:00:00","Spiraledge, Inc.","Malware","9700","Business","Retail","Other","2017","1,000-9,999","200-299",
"9,661","2016 Nov 28 12:00:00 AM","2017 Jan 12 12:00:00 AM","Cyberattack","2016-05-02T00:00:00","2016-11-22T00:00:00","Spiraledge, Inc.","Malware","9700","Business","Retail","Financial & Banking Information","2017","1,000-9,999","200-299",
"9,661","2016 Nov 28 12:00:00 AM","2017 Jan 12 12:00:00 AM","Cyberattack","2016-05-02T00:00:00","2016-11-22T00:00:00","Spiraledge, Inc.","Malware","9700","Business","Retail","Name","2017","1,000-9,999","200-299",
"9,660","2016 Nov 30 12:00:00 AM","2016 Dec 21 12:00:00 AM","Unauthorized Access","2016-01-16T00:00:00",,"Community Health Plan of Washington",,"353388","Health",,"Other","2017","50,000-999,999","Unknown",
"9,660","2016 Nov 30 12:00:00 AM","2016 Dec 21 12:00:00 AM","Unauthorized Access","2016-01-16T00:00:00",,"Community Health Plan of Washington",,"353388","Health",,"Health Insurance Policy or ID Number","2017","50,000-999,999","Unknown",
"9,660","2016 Nov 30 12:00:00 AM","2016 Dec 21 12:00:00 AM","Unauthorized Access","2016-01-16T00:00:00",,"Community Health Plan of Washington",,"353388","Health",,"Social Security Number","2017","50,000-999,999","Unknown",
"9,660","2016 Nov 30 12:00:00 AM","2016 Dec 21 12:00:00 AM","Unauthorized Access","2016-01-16T00:00:00",,"Community Health Plan of Washington",,"353388","Health",,"Name","2017","50,000-999,999","Unknown",
"9,659",,"2016 Dec 20 12:00:00 AM","Unauthorized Access",,,"Western Union Financial Services",,"2470","Finance",,"Full Date of Birth","2017","1,000-9,999","Unknown",
"9,659",,"2016 Dec 20 12:00:00 AM","Unauthorized Access",,,"Western Union Financial Services",,"2470","Finance",,"Driver's License or Washington ID Card Number","2017","1,000-9,999","Unknown",
"9,659",,"2016 Dec 20 12:00:00 AM","Unauthorized Access",,,"Western Union Financial Services",,"2470","Finance",,"Social Security Number","2017","1,000-9,999","Unknown",
"9,659",,"2016 Dec 20 12:00:00 AM","Unauthorized Access",,,"Western Union Financial Services",,"2470","Finance",,"Name","2017","1,000-9,999","Unknown",
"9,658","2016 Oct 18 12:00:00 AM","2016 Nov 30 12:00:00 AM","Theft or Mistake","2016-10-18T00:00:00","2016-10-18T00:00:00","CHI Franciscan Health- Hospice Tacoma",,"1223","Health",,"Other","2017","1,000-9,999","0",
"9,658","2016 Oct 18 12:00:00 AM","2016 Nov 30 12:00:00 AM","Theft or Mistake","2016-10-18T00:00:00","2016-10-18T00:00:00","CHI Franciscan Health- Hospice Tacoma",,"1223","Health",,"Medical Information","2017","1,000-9,999","0",
"9,658","2016 Oct 18 12:00:00 AM","2016 Nov 30 12:00:00 AM","Theft or Mistake","2016-10-18T00:00:00","2016-10-18T00:00:00","CHI Franciscan Health- Hospice Tacoma",,"1223","Health",,"Health Insurance Policy or ID Number","2017","1,000-9,999","0",
"9,658","2016 Oct 18 12:00:00 AM","2016 Nov 30 12:00:00 AM","Theft or Mistake","2016-10-18T00:00:00","2016-10-18T00:00:00","CHI Franciscan Health- Hospice Tacoma",,"1223","Health",,"Social Security Number","2017","1,000-9,999","0",
"9,658","2016 Oct 18 12:00:00 AM","2016 Nov 30 12:00:00 AM","Theft or Mistake","2016-10-18T00:00:00","2016-10-18T00:00:00","CHI Franciscan Health- Hospice Tacoma",,"1223","Health",,"Name","2017","1,000-9,999","0",
"9,657","2016 Oct 27 12:00:00 AM","2016 Nov 22 12:00:00 AM","Cyberattack","2015-11-09T00:00:00","2016-10-24T00:00:00","The Madison Square Garden Company","Malware",,"Business","Entertainment","Financial & Banking Information","2017","Unknown","300-399",
"9,657","2016 Oct 27 12:00:00 AM","2016 Nov 22 12:00:00 AM","Cyberattack","2015-11-09T00:00:00","2016-10-24T00:00:00","The Madison Square Garden Company","Malware",,"Business","Entertainment","Name","2017","Unknown","300-399",
"9,656","2016 Oct 21 12:00:00 AM","2016 Nov 21 12:00:00 AM","Cyberattack","2016-03-09T00:00:00","2016-10-22T00:00:00","Island Hotel Company Limited","Malware",,"Business","Hospitality","Financial & Banking Information","2017","Unknown","200-299",
"9,656","2016 Oct 21 12:00:00 AM","2016 Nov 21 12:00:00 AM","Cyberattack","2016-03-09T00:00:00","2016-10-22T00:00:00","Island Hotel Company Limited","Malware",,"Business","Hospitality","Name","2017","Unknown","200-299",
"9,655",,"2016 Nov 18 12:00:00 AM","Unauthorized Access","2016-11-13T00:00:00",,"Michigan State University",,,"Education",,"Other","2017","Unknown","Unknown",
"9,655",,"2016 Nov 18 12:00:00 AM","Unauthorized Access","2016-11-13T00:00:00",,"Michigan State University",,,"Education",,"Student ID Number","2017","Unknown","Unknown",
"9,655",,"2016 Nov 18 12:00:00 AM","Unauthorized Access","2016-11-13T00:00:00",,"Michigan State University",,,"Education",,"Full Date of Birth","2017","Unknown","Unknown",
"9,655",,"2016 Nov 18 12:00:00 AM","Unauthorized Access","2016-11-13T00:00:00",,"Michigan State University",,,"Education",,"Social Security Number","2017","Unknown","Unknown",
"9,655",,"2016 Nov 18 12:00:00 AM","Unauthorized Access","2016-11-13T00:00:00",,"Michigan State University",,,"Education",,"Name","2017","Unknown","Unknown",
"9,654","2016 Nov 04 12:00:00 AM","2016 Nov 18 12:00:00 AM","Cyberattack","2015-10-03T00:00:00","2016-10-09T00:00:00","Springfield Armory","Malware","512","Business","Other","Other","2017","500-999","300-399",
"9,654","2016 Nov 04 12:00:00 AM","2016 Nov 18 12:00:00 AM","Cyberattack","2015-10-03T00:00:00","2016-10-09T00:00:00","Springfield Armory","Malware","512","Business","Other","Financial & Banking Information","2017","500-999","300-399",
"9,654","2016 Nov 04 12:00:00 AM","2016 Nov 18 12:00:00 AM","Cyberattack","2015-10-03T00:00:00","2016-10-09T00:00:00","Springfield Armory","Malware","512","Business","Other","Name","2017","500-999","300-399",
"9,653","2016 Mar 17 12:00:00 AM","2016 Nov 11 12:00:00 AM","Cyberattack",,,"Charles Schwab","Other","975","Finance",,"Other","2017","500-999","Unknown",
"9,653","2016 Mar 17 12:00:00 AM","2016 Nov 11 12:00:00 AM","Cyberattack",,,"Charles Schwab","Other","975","Finance",,"Financial & Banking Information","2017","500-999","Unknown",
"9,653","2016 Mar 17 12:00:00 AM","2016 Nov 11 12:00:00 AM","Cyberattack",,,"Charles Schwab","Other","975","Finance",,"Name","2017","500-999","Unknown",
"9,652","2016 Jul 14 12:00:00 AM","2016 Nov 09 12:00:00 AM","Cyberattack",,,"UFCW Local 655 Food Employers Pension Plan","Ransomware","556","Finance",,"Full Date of Birth","2017","500-999","Unknown",
"9,652","2016 Jul 14 12:00:00 AM","2016 Nov 09 12:00:00 AM","Cyberattack",,,"UFCW Local 655 Food Employers Pension Plan","Ransomware","556","Finance",,"Financial & Banking Information","2017","500-999","Unknown",
"9,652","2016 Jul 14 12:00:00 AM","2016 Nov 09 12:00:00 AM","Cyberattack",,,"UFCW Local 655 Food Employers Pension Plan","Ransomware","556","Finance",,"Social Security Number","2017","500-999","Unknown",
"9,652","2016 Jul 14 12:00:00 AM","2016 Nov 09 12:00:00 AM","Cyberattack",,,"UFCW Local 655 Food Employers Pension Plan","Ransomware","556","Finance",,"Name","2017","500-999","Unknown",
"9,651",,"2016 Nov 09 12:00:00 AM","Cyberattack","2016-09-07T00:00:00","2016-10-24T00:00:00","Eileen Fisher Inc.","Malware","755","Business","Clothing","Other","2017","500-999","Unknown",
"9,651",,"2016 Nov 09 12:00:00 AM","Cyberattack","2016-09-07T00:00:00","2016-10-24T00:00:00","Eileen Fisher Inc.","Malware","755","Business","Clothing","Financial & Banking Information","2017","500-999","Unknown",
"9,651",,"2016 Nov 09 12:00:00 AM","Cyberattack","2016-09-07T00:00:00","2016-10-24T00:00:00","Eileen Fisher Inc.","Malware","755","Business","Clothing","Name","2017","500-999","Unknown",
"9,650","2016 Oct 07 12:00:00 AM","2016 Nov 04 12:00:00 AM","Cyberattack",,,"Rebecca Minkoff LLC","Unclear/unknown","549","Business","Retail","Username and Password/Security Question Answers","2017","500-999","Unknown",
"9,650","2016 Oct 07 12:00:00 AM","2016 Nov 04 12:00:00 AM","Cyberattack",,,"Rebecca Minkoff LLC","Unclear/unknown","549","Business","Retail","Financial & Banking Information","2017","500-999","Unknown",
"9,650","2016 Oct 07 12:00:00 AM","2016 Nov 04 12:00:00 AM","Cyberattack",,,"Rebecca Minkoff LLC","Unclear/unknown","549","Business","Retail","Name","2017","500-999","Unknown",
"9,649","2016 Sep 30 12:00:00 AM","2016 Oct 19 12:00:00 AM","Cyberattack","2016-05-29T00:00:00","2016-07-22T00:00:00","Eastwood Company","Malware","633","Business","Other","Other","2017","500-999","100-199",
"9,649","2016 Sep 30 12:00:00 AM","2016 Oct 19 12:00:00 AM","Cyberattack","2016-05-29T00:00:00","2016-07-22T00:00:00","Eastwood Company","Malware","633","Business","Other","Financial & Banking Information","2017","500-999","100-199",
"9,649","2016 Sep 30 12:00:00 AM","2016 Oct 19 12:00:00 AM","Cyberattack","2016-05-29T00:00:00","2016-07-22T00:00:00","Eastwood Company","Malware","633","Business","Other","Name","2017","500-999","100-199",
